NPRI Number	Facility Name	Company Name	Province	City	Address	Postal Code	Rural Address	NAICS Name	NAICS Data Link	2011 NOx Emissions (t)	2011 SOx Emissions (t)	2011 VOC Emissions (t)	2011 PM2.5 Emissions (t)	2011 PM10 Emissions (t)	2011 TPM Emissions (t)	2011 NH3 Emissions (t)	2011 CO Emissions (t)	NPRI Data Link 	NAICS2	NAICS3	NAICS4	NAICS6	Latitude	Longitude
0000023560	Grande Cache Coal Corporation	Grande Cache Coal Corporation	Alberta	Grande Cache	20 Km North of Grande Cache	T0E0Y0	0	Bituminous Coal Mining	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212114	2361.21	151.04	193.72	185.81	507.64	1129.21	-99.00	1314.93	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000023560&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2121	212114	54.00660000	-119.10550000
0000021956	Cadomin Quarry	Lehigh Hanson Materials Ltd.	Alberta	Cadomin	PO Box 10	T0E0E0	0	Limestone Mining & Quarrying	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212315	1.77	0.22	-99.00	0.44	0.61	1.22	-99.00	7.51	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021956&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2123	212315	53.00720000	-117.32720000
0000021954	Spyhill	Lehigh Hanson Materials Ltd.	Alberta	Spyhill	7555 112th Avenue Northwest	A9A9A9	0	Sand & Gravel Mining & Quarrying	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212323	618.79	72.90	0.92	2.92	101.80	307.01	-99.00	2486.14	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021954&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	212	2123	212323	51.15760000	-114.19160000
0000019219	Mackay River Power Plant	Transcanada Energy Ltd.	Alberta	Fort McMurray		T9H3G6	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	493.00	30.00	19.13	14.00	14.00	-99.00	-99.00	184.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000019219&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	56.66670000	-111.34510000
0000006591	Joffre Site; Cogeneration	Nova Chemicals Corporation	Alberta	Red Deer		T4N6A1	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	544.39	1.32	0.06	13.71	73.77	73.77	-99.00	4721.65	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006591&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	52.30830000	-113.55000000
0000000267	Genesee Thermal Generating Station	Capital Power Generation Services Inc.	Alberta	Warburg	50444 Highway 770	T0C2T0	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	14891.70	17071.20	1.02	363.89	746.10	1342.63	-99.00	5906.39	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000267&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	53.34400000	-114.30500000
0000002284	Sundance Thermal Electric Power Generating Plant	TransAlta Generation Partnership	Alberta	Duffield	Site 4, Box 1, RR1	T0E0N1	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	18793.50	20045.00	185.64	643.72	1669.73	2220.05	26.00	1567.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002284&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	53.50850000	-114.55710000
0000002286	Keephills Thermal Electric Power Generating Plant	TransAlta Generation Partnership	Alberta	Duffield	Site 3, Box 1, RR1	T0E0N0	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	13673.90	14153.80	126.67	195.53	451.73	674.23	34.15	1084.70	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002286&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	53.44870000	-114.44910000
0000001033	Battle River Generating Station	Alberta Power (2000) Ltd.	Alberta	Forestburg	Box 498	T0B1N0	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	10969.90	26101.20	-99.00	463.69	713.16	1412.98	-99.00	643.96	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001033&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	52.56470000	-112.14140000
0000001036	Sheerness Generating Station	Alberta Power (2000) Ltd.	Alberta	Hanna	Box 1540	T0J1P0	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	11544.30	34755.20	-99.00	80.88	223.41	303.75	-99.00	674.52	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001036&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	51.53170000	-111.78610000
0000001039	H.R.Milner Generating Station	Milner Power Limited Partnership By Its Gp Milner Power Inc.	Alberta	Grande Cache	40 Highway North	T0E0Y0	0	Fossil-Fuel Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112	1710.00	2325.00	-99.00	33.82	67.64	142.00	-99.00	105.96	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001039&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221112	54.00710000	-119.10400000
0000019958	Grande Prairie Combined Heat and Power Plant	Canadian Forest Products Ltd.	Alberta	Grande Prairie	8701 108 Street	T8V4C5	0	Other Electric Power Generation	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119	220.67	28.33	19.40	39.66	45.32	61.30	72.48	469.13	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000019958&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2211	221119	55.16020000	-118.81840000
0000015202	Rainbow Lake	AltaGas Ltd.	Alberta	Rainbow Lake		T2H2Y0	0	Natural Gas Distribution	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221210	24.00	120.33	-99.00	1.14	1.14	-99.00	-99.00	57.99	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000015202&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2212	221210	58.56870000	-119.20150000
0000022740	Pine Creek Wastewater Treatment Plant	City of Calgary	Alberta	Calgary	3131 210 Avenue Southeast	T2P2M5	0	Sewage Treatment Facilities	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320	-99.00	13.73	21.76	-99.00	-99.00	-99.00	58.97	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000022740&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221320	50.85890000	-113.98850000
0000005390	Gold Bar Wastewater Treatment Plant	EPCOR Water Services Inc.	Alberta	Edmonton	10977 50th Street	T6A2E9	0	Sewage Treatment Facilities	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320	-99.00	70.00	-99.00	-99.00	-99.00	-99.00	226.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005390&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221320	53.56080000	-113.41530000
0000005308	Bonnybrook Wastewater Treatment Plant	City of Calgary	Alberta	Calgary	4302 15 Street Southeast	T2G3M8	0	Sewage Treatment Facilities	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320	-99.00	78.15	107.70	-99.00	-99.00	-99.00	293.11	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005308&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221320	51.01280000	-114.02200000
0000005309	Fish Creek Wastewater Treatment Plant	City of Calgary	Alberta	Calgary	1905 153 Avenue Southeast	T2P2M5	0	Sewage Treatment Facilities	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320	-99.00	11.61	10.14	-99.00	-99.00	-99.00	27.46	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005309&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	22	221	2213	221320	50.91270000	-114.01180000
0000006849	Hinton Batch Plant	Border Paving Ltd.	Alberta	Hinton	252 East River Road	T7V2G3	0			0.67	0.49	0.26	0.05	0.21	1.05	-99.00	2.25	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006849&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	53.43100000	-117.54060000
0000006850	Camrose Batch Plant	Border Paving Ltd.	Alberta	Camrose	4217 41st Street	T4V3V8	0			0.96	0.13	1.53	0.13	0.21	0.65	-99.00	4.85	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006850&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	53.01060000	-112.81000000
0000006851	Red Deer Batch Plant	Border Paving Ltd.	Alberta	Red Deer		T4P1A7	0			2.07	0.27	3.30	0.39	1.53	6.32	-99.00	10.47	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006851&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	52.25570000	-113.88600000
0000006852	Stony Plain Batch Plant	Border Paving Ltd.	Alberta	Stony Plain		T7Z1X7	0			2.49	2.63	1.88	0.16	0.45	0.82	-99.00	5.89	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006852&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	53.64510000	-114.13020000
0000021075	Portable Plant 020002	Border Paving Ltd.	Alberta	Blackfalds			0			2.31	2.43	1.74	0.04	0.22	0.79	-99.00	5.52	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021075&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	52.36100000	-113.81940000
0000021076	Portable Plant 020008	Border Paving Ltd.	Alberta	Moosleigh			0			9.43	9.94	6.75	0.61	2.38	9.63	-99.00	22.53	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021076&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	52.54920000	-113.84080000
0000021077	Portable Plant 020009	Border Paving Ltd.	Alberta	Bassano			0			6.08	6.41	7.84	0.40	0.62	1.93	-99.00	14.52	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021077&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	49.72000000	-113.50030000
0000021078	Portable Plant 020011	Border Paving Ltd.	Alberta	Wainwrigth			0			5.24	5.53	3.92	0.36	0.57	1.74	-99.00	12.53	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021078&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	53.59950000	-111.41620000
0000024232	Portable Plant 020010	Border Paving Ltd.	Alberta	Wetaskiwin			0			1.09	1.15	0.82	0.07	0.11	0.35	-99.00	2.61	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000024232&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	23	237	2373	237310	52.25805000	-113.88080000
0000004468	Bunge Canada - Fort Saskatchewan Plant	Bunge Canada Holdings I Ulc	Alberta	Fort Saskatchewan	Secondary 825 Highway	T8L2T4	0	Oilseed Processing	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311224	8.40	0.07	111.87	3.91	17.15	43.67	-99.00	10.38	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004468&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3112	311224	53.72750000	-113.24140000
0000004591	Adm Agri-Industries - Adm Lloydminster	ADM Agri-Industries	Alberta	Lloydminster	4805-62 Ave.	S9V1F5	0	Oilseed Processing	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311224	53.23	411.76	308.99	14.29	33.39	33.40	-99.00	25.20	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004591&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3112	311224	53.28380000	-110.03190000
0000021218	Barrhead Division (Can-Oat) Viterra	Viterra Inc.	Alberta	Barrhead		T7N1A5	0	Breakfast Cereal Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311230	3.00	0.01	0.12	0.02	0.02	0.02	-99.00	0.92	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000021218&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3112	311230	54.04000000	-114.13000000
0000006516	Taber Plant	Conagra Limited	Alberta	Taber	10 Km East Hwy 3 Highway	T1G2C9	0	Frozen Food Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311410	-99.00	34.96	-99.00	4.76	4.79	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006516&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3114	311410	49.69390000	-112.09620000
0000005235	Cargill High River Plant	Cargill Foods	Alberta	High River	472 2a Highway Highway	T1V1P4	0	Animal (except Poultry) Slaughtering	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311611	129.18	80.68	126.78	26.88	26.88	26.88	4.35	70.50	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005235&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3116	311611	50.58370000	-113.87110000
0000000169	Bunge Canada - Wainwright Plant	Bunge Canada Holdings I Ulc	Alberta	Wainwright	1101 4th Avenue South	T9W1S8	0	All Other Food Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311990	14.42	0.09	5.04	0.11	1.30	1.38	-99.00	12.11	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000169&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3119	311990	52.82920000	-110.85920000
0000006696	Calgary Plant	Canada Malting Co Ltd.	Alberta	Calgary	3316 Bonnybrook Road	T2G4M9	0	All Other Food Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311990	33.90	0.22	0.75	9.20	22.66	40.80	-99.00	28.80	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006696&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31	311	3119	311990	51.02450000	-114.02500000
0000005344	Manning	Manning Diversified Forest Products Ltd.	Alberta	Manning	SE 26 93 23 W5	T0H2M0	0	Sawmills (except Shingle & Shake Mills)	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321111	1.50	0.15	41.16	0.42	1.81	6.60	-99.00	195.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005344&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	321	3211	321111	56.90420000	-117.63360000
0000003959	Slave Lake Pulp - Slave Lake	Slave Lake Pulp - a division of West Fraser Mills	Alberta	Slave Lake		T0G2A0	0	Mechanical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322111	77.75	0.49	42.12	0.97	1.44	3.40	0.07	362.91	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003959&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322111	55.24810000	-114.51400000
0000002991	Hinton Pulp	West Fraser Mills Ltd.	Alberta	Hinton	760 Switzer Drive	T7V1V7	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	688.44	1511.20	198.04	356.90	415.20	513.64	42.29	809.56	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002991&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	53.41330000	-117.57060000
0000002875	Grande Prairie Operations	Weyerhaeuser Company Limited	Alberta	Grande Prairie	10 Km Se on Resources Road	T8V3A9	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	893.50	433.16	277.82	50.25	63.43	81.96	45.18	690.93	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002875&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	55.07120000	-118.69120000
0000000223	Peace River Pulp Division	Daishowa-Marubeni International Ltd-Peace River Pulp	Alberta	Md of Northern Lights	11/13/24-085-21-W5	T8S1V7	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	810.82	908.65	144.82	129.87	179.32	242.95	108.91	1176.31	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000223&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	56.37720000	-117.17560000
0000000001	Alberta-Pacific Forest Industries Inc.	Alberta-Pacific Forest Industries Inc.	Alberta	County of Athabasca		T0A0M0	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	1573.50	398.00	292.57	192.97	274.50	377.71	86.67	2573.50	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000001&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	54.92311600	-112.86186700
0000002960	Shell Scotford Refinery	Shell Canada Products	Alberta	Fort Saskatchewan		T8L3T2	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	1005.60	49.90	247.55	19.40	19.40	19.40	-99.00	1174.70	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002960&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	53.79590000	-113.09960000
0000003707	Strathcona Refinery	Imperial Oil	Alberta	Edmonton	Highway 16a & 34 Street	T6P1X7	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	1549.10	3942.10	645.40	214.30	376.40	569.70	2.02	2013.80	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003707&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	53.54170000	-113.39170000
0000003903	Edmonton Refinery	Suncor Energy Products Partnership	Alberta	Edmonton	801 Petroleum Way	T8H2G2	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	1555.87	4209.65	771.84	83.46	133.13	183.40	-99.00	899.02	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003903&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	53.55050000	-113.35890000
